timestamp,T2M,T2MDEW,RH2M,QV2M,TS,PS,WS10M,WS50M,WD10M,PRECTOTCORR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DWN
2018-01-09 09:00:00,11.29,7.72,78.94,6.5,13.02,101.52,1.96,2.1,71.8,0.0,277.9,282.67,83.05,188.5
2018-01-09 10:00:00,12.37,7.83,73.94,6.54,14.44,101.5,1.62,1.71,68.3,0.0,402.6,291.98,124.05,279.62
2018-01-09 11:00:00,13.66,8.28,69.9,6.73,15.96,101.46,1.4,1.51,41.2,0.0,474.95,310.9,146.62,328.95
2018-01-09 12:00:00,14.91,8.8,66.71,6.97,17.49,101.39,1.93,2.14,12.0,0.0,490.88,299.73,174.59,395.08
2018-01-09 13:00:00,15.45,8.83,64.59,6.99,17.78,101.35,2.17,2.41,1.3,0.0,444.0,299.45,154.59,350.23
2018-01-09 14:00:00,15.32,8.88,65.4,7.02,16.43,101.34,2.75,3.09,358.3,0.0,342.12,300.7,117.85,267.33
2018-01-09 15:00:00,14.29,9.83,74.44,7.48,14.28,101.32,2.51,3.69,5.0,0.0,200.73,295.12,66.85,153.15
2018-01-09 16:00:00,12.9,9.99,82.35,7.56,12.74,101.31,2.81,4.38,16.8,0.0,51.58,292.88,17.14,41.0
2018-01-09 17:00:00,12.01,9.58,84.99,7.36,12.0,101.28,3.22,5.09,32.1,0.0,0.0,301.25,0.0,0.0
2018-01-09 18:00:00,11.5,9.38,86.71,7.26,11.64,101.28,3.11,4.93,39.3,0.0,0.0,299.15,0.0,0.0
2018-01-09 19:00:00,10.77,9.02,88.89,7.09,11.02,101.27,2.87,4.34,36.8,0.0,0.0,300.3,0.0,0.0
2018-01-09 20:00:00,9.86,8.69,92.3,6.93,10.09,101.23,2.79,4.11,30.8,0.0,0.0,303.5,0.0,0.0
2018-01-09 21:00:00,9.43,8.67,94.83,6.92,10.01,101.18,2.91,4.31,27.0,0.0,0.0,294.92,0.0,0.0
2018-01-09 22:00:00,9.29,8.69,95.98,6.94,10.17,101.15,2.81,4.28,24.2,0.0,0.0,299.0,0.0,0.0
2018-01-09 23:00:00,9.06,8.72,97.71,6.96,10.03,101.11,2.93,4.59,24.2,0.0,0.0,285.27,0.0,0.0
2018-01-10 00:00:00,9.04,8.62,97.09,6.91,10.09,101.06,3.04,4.7,30.0,0.0,0.0,274.1,0.0,0.0
2018-01-10 01:00:00,8.79,8.34,96.97,6.79,9.8,100.99,2.87,4.41,41.7,0.0,0.0,263.62,0.0,0.0
2018-01-10 02:00:00,8.17,8.03,99.02,6.65,9.12,100.94,2.64,3.93,48.4,0.0,0.0,269.45,0.0,0.0
2018-01-10 03:00:00,7.48,7.59,100.0,6.46,8.37,100.89,2.66,3.86,54.0,0.0,0.0,261.33,0.0,0.0
2018-01-10 04:00:00,7.39,7.08,98.07,6.25,8.62,100.84,2.65,3.95,63.3,0.0,0.0,261.9,0.0,0.0
2018-01-10 05:00:00,7.37,6.56,94.56,6.02,8.78,100.79,2.61,4.08,73.1,0.0,0.0,262.17,0.0,0.0
2018-01-10 06:00:00,7.2,6.09,92.65,5.83,8.7,100.78,2.6,4.08,82.9,0.0,0.0,270.55,0.0,0.0
2018-01-10 07:00:00,7.0,5.66,91.19,5.66,8.66,100.77,2.26,3.51,94.6,0.0,7.8,273.4,2.6,7.0
2018-01-10 08:00:00,7.54,5.71,88.15,5.68,9.46,100.73,2.92,3.95,98.5,0.0,115.05,293.2,31.16,73.18
2018-01-10 09:00:00,8.39,5.57,82.42,5.63,10.35,100.68,3.62,4.34,109.2,0.0,265.98,291.4,67.42,155.4
2018-01-10 10:00:00,9.16,5.66,78.6,5.66,11.02,100.62,3.69,4.3,115.2,0.0,387.95,295.95,91.22,210.43
2018-01-10 11:00:00,9.88,5.96,76.53,5.79,11.65,100.52,3.31,3.81,124.2,0.0,459.23,308.05,95.72,211.45
2018-01-10 12:00:00,10.57,6.48,75.65,6.0,12.15,100.43,2.72,3.14,135.0,0.0,471.35,309.1,104.85,232.25
2018-01-10 13:00:00,11.4,7.16,75.13,6.3,12.83,100.39,2.38,2.73,143.9,0.0,429.4,299.05,118.78,268.73
2018-01-10 14:00:00,12.09,8.09,76.39,6.71,13.09,100.34,2.72,3.27,133.2,0.0,331.3,301.48,90.42,204.15
2018-01-10 15:00:00,12.05,9.08,82.0,7.19,12.53,100.29,2.76,4.16,135.0,0.0,192.35,295.8,49.55,111.62
2018-01-10 16:00:00,11.28,9.33,87.8,7.32,11.19,100.24,2.94,4.55,140.8,0.0,50.35,292.27,10.27,23.45
2018-01-10 17:00:00,10.51,9.66,94.62,7.5,10.11,100.18,3.27,4.85,145.3,0.0,0.0,309.12,0.0,0.0
2018-01-10 18:00:00,11.15,10.35,94.83,7.85,11.0,100.12,3.41,5.34,155.6,0.0,0.0,297.55,0.0,0.0
2018-01-10 19:00:00,12.11,11.04,93.15,8.22,12.02,100.1,3.53,5.81,174.1,0.0,0.0,313.23,0.0,0.0
2018-01-10 20:00:00,12.59,11.54,93.28,8.5,12.39,100.07,3.7,5.98,185.3,3.8,0.0,298.35,0.0,0.0
2018-01-10 21:00:00,12.63,11.8,94.52,8.64,12.43,100.03,3.72,6.04,187.6,7.14,0.0,298.83,0.0,0.0
2018-01-10 22:00:00,12.49,11.89,95.9,8.69,12.31,99.99,3.84,6.2,188.1,10.99,0.0,308.85,0.0,0.0
2018-01-10 23:00:00,11.91,11.71,98.56,8.6,11.5,99.94,3.92,6.28,183.7,9.47,0.0,308.3,0.0,0.0
2018-01-11 00:00:00,11.67,11.48,98.57,8.47,11.3,99.87,4.01,6.41,174.4,11.09,0.0,312.98,0.0,0.0
2018-01-11 01:00:00,11.63,11.39,98.31,8.43,11.29,99.81,4.27,6.83,162.4,13.94,0.0,329.38,0.0,0.0
2018-01-11 02:00:00,11.93,11.44,96.78,8.47,11.79,99.76,4.73,7.45,154.0,15.61,0.0,351.9,0.0,0.0
2018-01-11 03:00:00,12.29,11.65,95.88,8.6,12.34,99.68,5.27,7.85,149.1,17.56,0.0,328.42,0.0,0.0
2018-01-11 04:00:00,12.53,11.83,95.52,8.71,12.64,99.62,5.68,8.09,148.1,16.36,0.0,333.1,0.0,0.0
2018-01-11 05:00:00,12.71,12.0,95.44,8.81,12.82,99.58,5.81,8.13,154.7,19.71,0.0,337.6,0.0,0.0
2018-01-11 06:00:00,12.87,12.24,95.93,8.95,12.97,99.57,5.69,8.17,162.9,25.48,0.0,328.1,0.0,0.0
2018-01-11 07:00:00,13.21,12.47,95.18,9.08,13.23,99.57,5.68,8.04,172.8,18.5,6.8,338.9,1.6,4.05
2018-01-11 08:00:00,13.64,12.44,92.35,9.06,13.71,99.58,5.64,7.91,179.8,11.79,94.45,348.8,20.93,46.45
2018-01-11 09:00:00,14.05,11.86,86.46,8.71,14.16,99.58,5.83,7.71,187.4,9.4,229.0,346.75,51.08,111.93
2018-01-11 10:00:00,14.37,11.21,81.2,8.35,14.72,99.57,6.03,7.6,195.2,8.98,348.38,352.48,68.44,146.65
2018-01-11 11:00:00,14.7,10.82,77.47,8.14,15.26,99.54,5.86,7.16,201.4,8.99,422.1,353.85,91.77,198.35
2018-01-11 12:00:00,15.09,10.38,73.29,7.9,15.77,99.49,5.66,6.99,207.0,5.58,471.77,355.7,104.6,228.55
2018-01-11 13:00:00,15.42,10.1,70.47,7.76,16.29,99.46,5.13,6.17,214.4,4.0,432.55,353.48,92.76,211.98
2018-01-11 14:00:00,15.28,10.01,70.65,7.71,15.8,99.46,4.35,5.26,220.7,3.89,334.7,356.12,69.1,161.27
2018-01-11 15:00:00,14.68,10.41,75.44,7.92,14.79,99.48,3.15,4.34,225.5,3.8,194.73,348.77,41.27,93.3
2018-01-11 16:00:00,13.16,10.65,84.65,8.05,12.78,99.51,2.34,3.52,227.9,3.83,51.45,343.95,12.95,29.4
2018-01-11 17:00:00,12.34,10.03,85.62,7.71,11.7,99.56,2.16,2.91,224.4,4.76,0.0,326.75,0.0,0.0
2018-01-11 18:00:00,12.24,10.11,86.66,7.75,11.66,99.6,1.83,2.44,217.4,4.6,0.0,334.05,0.0,0.0
2018-01-11 19:00:00,12.25,9.74,84.51,7.56,11.67,99.62,1.5,2.05,201.4,5.76,0.0,333.73,0.0,0.0
2018-01-11 20:00:00,12.35,9.51,82.61,7.44,11.6,99.6,1.14,1.48,163.6,7.63,0.0,339.12,0.0,0.0
2018-01-11 21:00:00,12.14,9.78,85.33,7.58,11.59,99.6,1.26,1.63,123.7,13.98,0.0,330.1,0.0,0.0
2018-01-11 22:00:00,12.02,10.13,88.14,7.77,11.76,99.59,1.31,1.72,119.3,25.4,0.0,333.17,0.0,0.0
2018-01-11 23:00:00,12.05,10.42,89.77,7.93,11.84,99.59,1.11,1.46,129.9,35.93,0.0,331.9,0.0,0.0
2018-01-12 00:00:00,12.19,10.59,89.96,8.02,11.79,99.6,0.67,0.91,157.2,41.44,0.0,330.73,0.0,0.0
2018-01-12 01:00:00,12.31,10.62,89.49,8.04,11.63,99.62,0.51,0.7,253.0,43.92,0.0,328.85,0.0,0.0
2018-01-12 02:00:00,12.08,10.47,89.77,7.94,11.25,99.66,1.14,1.45,310.0,33.22,0.0,332.98,0.0,0.0
2018-01-12 03:00:00,11.59,10.17,90.89,7.78,11.11,99.69,1.68,2.18,329.9,14.2,0.0,334.83,0.0,0.0
2018-01-12 04:00:00,11.14,9.82,91.4,7.59,10.98,99.73,1.98,2.68,340.6,6.78,0.0,335.52,0.0,0.0
2018-01-12 05:00:00,10.6,9.39,92.18,7.38,10.4,99.77,2.19,2.98,347.6,4.82,0.0,336.38,0.0,0.0
2018-01-12 06:00:00,10.39,9.25,92.54,7.3,10.52,99.85,2.17,3.09,356.6,4.14,0.0,339.8,0.0,0.0
2018-01-12 07:00:00,10.37,9.21,92.35,7.27,10.74,99.91,2.08,2.98,4.1,4.64,7.18,340.95,1.52,3.95
2018-01-12 08:00:00,11.27,9.85,90.85,7.59,12.32,99.99,2.0,2.82,13.3,6.08,105.57,350.33,21.48,46.95
2018-01-12 09:00:00,11.81,9.94,88.18,7.63,13.43,100.05,2.13,2.39,24.8,8.66,251.62,344.1,58.58,128.0
2018-01-12 10:00:00,12.49,9.76,83.35,7.54,14.98,100.08,1.36,1.39,24.7,9.74,373.77,343.5,88.27,192.3
2018-01-12 11:00:00,13.45,9.37,76.21,7.34,16.68,100.08,0.57,0.53,342.5,9.85,448.83,351.02,102.27,224.4
2018-01-12 12:00:00,14.1,9.02,71.35,7.17,17.14,100.06,0.73,0.82,276.3,7.73,490.83,348.5,98.6,224.68
2018-01-12 13:00:00,14.42,8.82,68.91,7.07,17.01,100.05,1.07,1.18,259.7,5.79,449.83,348.05,95.98,222.73
2018-01-12 14:00:00,14.53,8.68,67.76,7.0,16.45,100.07,1.17,1.31,249.6,3.47,352.25,345.6,76.35,174.45
2018-01-12 15:00:00,14.27,8.73,69.23,7.03,15.21,100.11,0.98,1.12,241.3,1.5,215.45,338.02,47.75,112.12
2018-01-12 16:00:00,13.53,9.24,75.13,7.27,13.1,100.13,0.74,0.98,224.5,0.64,62.88,330.52,14.52,36.28
2018-01-12 17:00:00,12.68,8.18,73.91,6.76,10.78,100.18,0.83,1.04,210.3,0.17,0.0,313.02,0.0,0.0
2018-01-12 18:00:00,12.33,8.14,75.43,6.74,10.18,100.22,0.9,1.13,191.6,0.08,0.0,314.65,0.0,0.0
2018-01-12 19:00:00,11.95,8.24,77.93,6.79,9.71,100.23,1.17,1.45,169.7,0.05,0.0,312.3,0.0,0.0
2018-01-12 20:00:00,11.56,8.39,80.67,6.85,9.29,100.24,1.49,1.86,156.7,0.02,0.0,318.92,0.0,0.0
2018-01-12 21:00:00,11.02,8.54,84.59,6.93,8.88,100.24,1.82,2.28,148.9,0.02,0.0,308.1,0.0,0.0
2018-01-12 22:00:00,10.36,8.71,89.28,7.0,8.47,100.24,2.17,2.74,140.1,0.02,0.0,303.2,0.0,0.0
2018-01-12 23:00:00,9.57,8.87,95.19,7.08,8.18,100.23,2.54,3.3,128.1,0.04,0.0,304.27,0.0,0.0
2018-01-13 00:00:00,8.75,9.02,100.0,7.16,8.03,100.21,2.94,3.94,116.7,0.13,0.0,297.52,0.0,0.0
2018-01-13 01:00:00,8.15,9.11,100.0,7.21,8.04,100.18,3.25,4.63,107.2,0.47,0.0,292.85,0.0,0.0
2018-01-13 02:00:00,7.96,8.95,100.0,7.14,8.22,100.15,3.63,5.35,101.6,0.77,0.0,290.5,0.0,0.0
2018-01-13 03:00:00,7.91,8.58,100.0,6.97,8.44,100.11,3.89,5.99,98.4,2.56,0.0,279.67,0.0,0.0
2018-01-13 04:00:00,7.93,8.0,100.0,6.71,8.66,100.05,4.16,6.39,97.2,6.41,0.0,291.48,0.0,0.0
2018-01-13 05:00:00,8.16,7.5,95.81,6.49,9.1,100.0,4.37,6.69,97.2,12.05,0.0,306.1,0.0,0.0
2018-01-13 06:00:00,8.58,7.31,91.8,6.4,9.56,99.97,4.79,7.08,96.4,20.9,0.0,312.9,0.0,0.0
2018-01-13 07:00:00,8.89,7.45,90.69,6.46,10.06,99.92,5.44,7.45,94.5,28.26,8.65,331.05,1.35,3.4
2018-01-13 08:00:00,9.14,7.76,91.07,6.6,10.59,99.89,5.95,7.46,97.8,34.92,125.62,345.73,11.8,24.88
2018-01-13 09:00:00,9.64,8.32,91.51,6.86,11.19,99.9,5.57,6.75,110.6,44.14,279.58,341.1,25.3,52.25
2018-01-13 10:00:00,10.51,9.0,90.32,7.18,12.01,99.87,5.27,6.26,118.1,35.15,398.42,355.55,12.92,22.88
2018-01-13 11:00:00,11.76,9.52,86.07,7.44,13.37,99.81,5.21,6.07,118.3,15.92,464.3,358.08,21.67,39.2
2018-01-13 12:00:00,12.4,9.69,83.46,7.53,13.44,99.75,4.8,5.69,115.2,15.25,503.3,358.48,32.75,62.35
2018-01-13 13:00:00,12.61,9.94,83.67,7.66,13.42,99.68,4.37,5.3,111.0,19.97,460.55,337.8,22.65,41.72
2018-01-13 14:00:00,12.43,10.21,86.29,7.81,13.12,99.65,3.83,5.01,100.2,21.3,363.62,338.92,25.7,50.47
2018-01-13 15:00:00,12.02,10.3,89.09,7.85,12.64,99.64,3.43,4.97,91.5,16.4,222.85,332.9,18.27,37.12
2018-01-13 16:00:00,11.28,9.98,91.66,7.69,11.75,99.64,3.37,5.16,84.0,11.92,67.43,329.85,6.65,14.32
2018-01-13 17:00:00,10.74,9.62,92.68,7.5,11.29,99.64,3.54,5.45,77.3,10.03,0.0,313.25,0.0,0.0
2018-01-13 18:00:00,10.55,9.48,93.01,7.43,11.26,99.67,3.81,5.79,71.9,8.79,0.0,304.67,0.0,0.0
2018-01-13 19:00:00,10.18,9.23,93.82,7.31,11.05,99.68,4.13,6.05,66.8,7.66,0.0,302.95,0.0,0.0
2018-01-13 20:00:00,9.8,9.01,94.69,7.19,10.87,99.7,4.42,6.26,62.2,1.67,0.0,311.25,0.0,0.0
2018-01-13 21:00:00,9.49,8.75,95.08,7.07,10.74,99.71,4.66,6.4,58.4,1.53,0.0,303.65,0.0,0.0
2018-01-13 22:00:00,9.16,8.4,94.9,6.9,10.55,99.72,5.08,6.65,54.5,2.21,0.0,309.7,0.0,0.0
2018-01-13 23:00:00,8.74,7.91,94.53,6.68,10.31,99.72,5.36,6.75,51.1,2.97,0.0,319.7,0.0,0.0
2018-01-14 00:00:00,8.23,7.33,94.07,6.42,9.97,99.72,5.56,6.81,46.0,4.71,0.0,322.92,0.0,0.0
2018-01-14 01:00:00,7.67,6.61,92.89,6.1,9.58,99.75,6.15,7.45,39.6,4.07,0.0,318.05,0.0,0.0
2018-01-14 02:00:00,6.99,5.74,91.64,5.74,9.05,99.79,7.16,8.62,35.2,2.76,0.0,330.55,0.0,0.0
2018-01-14 03:00:00,6.29,4.97,91.19,5.44,8.49,99.83,7.89,9.52,31.5,1.5,0.0,320.35,0.0,0.0
2018-01-14 04:00:00,5.81,4.36,90.34,5.21,8.07,99.88,8.46,10.35,29.6,0.93,0.0,316.92,0.0,0.0
2018-01-14 05:00:00,5.62,4.06,89.68,5.1,7.84,99.96,8.73,10.88,29.4,0.55,0.0,313.95,0.0,0.0
2018-01-14 06:00:00,5.47,3.91,89.64,5.04,7.61,100.05,9.01,11.37,30.7,0.34,0.0,311.1,0.0,0.0
2018-01-14 07:00:00,5.22,3.8,90.57,5.0,7.39,100.14,9.07,11.5,32.3,0.14,9.15,315.67,2.0,5.22
2018-01-14 08:00:00,5.72,3.78,87.38,4.99,8.44,100.22,9.57,11.8,34.4,0.03,131.9,322.25,23.7,54.92
2018-01-14 09:00:00,6.69,3.64,80.8,4.93,9.86,100.3,9.99,12.14,36.8,0.0,291.62,314.38,61.52,141.15
2018-01-14 10:00:00,7.87,3.34,73.06,4.83,11.31,100.36,9.98,11.94,38.5,0.0,419.05,315.8,92.45,212.18
2018-01-14 11:00:00,8.99,3.0,66.18,4.72,12.47,100.37,9.54,11.32,37.6,0.0,496.52,322.0,108.7,249.8
2018-01-14 12:00:00,9.83,2.79,61.6,4.65,13.18,100.35,9.11,10.74,34.4,0.0,499.62,327.85,117.72,260.23
2018-01-14 13:00:00,10.25,2.62,59.25,4.6,13.23,100.35,8.85,10.42,30.3,0.0,461.67,317.27,111.07,259.17
2018-01-14 14:00:00,10.15,2.42,58.77,4.53,12.62,100.4,8.68,10.22,26.2,0.01,365.3,318.35,88.95,208.07
2018-01-14 15:00:00,9.43,2.31,61.19,4.49,11.33,100.48,8.39,9.99,22.7,0.01,228.07,308.12,56.25,135.25
2018-01-14 16:00:00,8.05,2.3,67.11,4.48,9.42,100.59,7.75,9.8,21.8,0.01,71.5,299.88,17.23,44.5
2018-01-14 17:00:00,6.43,2.39,75.39,4.5,8.0,100.69,7.46,9.83,22.1,0.01,0.0,287.8,0.0,0.0
2018-01-14 18:00:00,5.55,2.44,80.38,4.51,7.45,100.78,7.63,9.98,24.0,0.01,0.0,285.83,0.0,0.0
2018-01-14 19:00:00,4.96,2.46,83.99,4.52,7.0,100.85,7.42,9.78,28.7,0.01,0.0,277.02,0.0,0.0
2018-01-14 20:00:00,4.48,2.42,86.52,4.5,6.59,100.9,6.87,9.27,31.5,0.0,0.0,277.6,0.0,0.0
2018-01-14 21:00:00,4.01,2.42,89.47,4.5,6.19,100.96,6.16,8.47,30.6,0.0,0.0,258.77,0.0,0.0
2018-01-14 22:00:00,3.48,2.61,93.95,4.55,5.78,101.01,5.69,7.93,29.1,0.0,0.0,257.7,0.0,0.0
2018-01-14 23:00:00,3.08,2.55,96.46,4.54,5.45,101.03,5.46,7.74,29.9,0.0,0.0,248.18,0.0,0.0
2018-01-15 00:00:00,2.74,2.31,97.08,4.46,5.13,101.03,5.06,7.42,30.4,0.0,0.0,243.52,0.0,0.0
2018-01-15 01:00:00,2.38,2.15,98.29,4.4,4.77,101.07,4.65,6.98,28.9,0.0,0.0,244.7,0.0,0.0
2018-01-15 02:00:00,2.17,1.99,98.68,4.35,4.56,101.1,4.51,6.78,28.0,0.0,0.0,245.0,0.0,0.0
2018-01-15 03:00:00,1.91,1.85,99.61,4.31,4.28,101.1,4.43,6.66,28.0,0.0,0.0,228.6,0.0,0.0
2018-01-15 04:00:00,1.69,1.68,100.0,4.26,4.06,101.11,4.35,6.53,29.2,0.0,0.0,227.73,0.0,0.0
2018-01-15 05:00:00,1.4,1.5,100.0,4.2,3.83,101.13,4.22,6.32,31.5,0.0,0.0,228.95,0.0,0.0
2018-01-15 06:00:00,1.09,1.27,100.0,4.14,3.61,101.16,4.08,6.07,36.4,0.0,0.0,229.7,0.0,0.0
2018-01-15 07:00:00,1.05,1.04,100.0,4.07,3.95,101.18,3.81,5.64,43.2,0.0,10.68,229.6,3.4,10.27
2018-01-15 08:00:00,2.63,1.05,89.46,4.07,6.53,101.2,4.08,4.71,49.0,0.0,142.12,238.05,56.35,137.77
2018-01-15 09:00:00,4.36,0.96,78.6,4.04,9.13,101.23,3.61,3.94,51.2,0.0,305.6,237.9,128.36,300.1
2018-01-15 10:00:00,6.8,0.2,62.92,3.83,11.85,101.23,3.0,3.28,50.1,0.0,434.35,242.7,186.7,431.38
2018-01-15 11:00:00,8.53,-0.4,53.41,3.66,13.77,101.2,2.26,2.46,30.9,0.0,511.48,249.48,220.04,506.0
2018-01-15 12:00:00,9.39,-0.43,50.37,3.66,14.49,101.15,2.07,2.22,5.0,0.0,524.8,253.38,224.93,518.55
2018-01-15 13:00:00,9.89,-0.3,49.08,3.69,14.25,101.1,2.23,2.38,344.1,0.0,483.67,253.43,206.47,477.08
2018-01-15 14:00:00,9.97,0.02,50.0,3.78,13.24,101.08,2.59,2.8,333.1,0.0,385.88,256.48,161.45,375.5
2018-01-15 15:00:00,9.53,0.42,52.99,3.89,11.67,101.08,2.69,3.03,330.6,0.0,242.52,252.23,97.8,231.5
2018-01-15 16:00:00,8.07,2.6,68.4,4.55,9.27,101.09,2.15,3.12,330.2,0.0,79.55,251.52,28.38,71.2
2018-01-15 17:00:00,7.1,1.78,68.77,4.28,7.73,101.11,2.08,2.76,334.4,0.0,0.0,255.3,0.0,0.0
2018-01-15 18:00:00,7.25,1.08,64.74,4.07,7.36,101.11,1.72,2.21,348.2,0.0,0.0,261.65,0.0,0.0
2018-01-15 19:00:00,7.58,0.42,60.34,3.88,7.11,101.1,1.25,1.55,3.7,0.0,0.0,276.83,0.0,0.0
2018-01-15 20:00:00,7.82,-0.04,57.52,3.76,7.05,101.09,0.72,0.86,32.6,0.02,0.0,281.35,0.0,0.0
2018-01-15 21:00:00,8.04,-0.34,55.46,3.68,6.98,101.08,0.53,0.57,109.8,0.19,0.0,284.8,0.0,0.0
2018-01-15 22:00:00,7.91,0.12,58.06,3.82,6.96,101.06,1.08,1.29,158.9,0.4,0.0,283.6,0.0,0.0
2018-01-15 23:00:00,7.69,0.97,62.76,4.07,7.0,101.01,1.72,2.16,170.3,0.57,0.0,295.75,0.0,0.0
2018-01-16 00:00:00,7.57,1.84,67.26,4.33,7.11,100.95,2.28,2.94,174.0,1.14,0.0,300.08,0.0,0.0
2018-01-16 01:00:00,7.52,2.73,71.95,4.62,7.31,100.88,2.73,3.6,176.0,3.2,0.0,292.05,0.0,0.0
2018-01-16 02:00:00,7.53,3.54,76.05,4.89,7.43,100.82,3.07,4.16,178.7,6.98,0.0,298.75,0.0,0.0
2018-01-16 03:00:00,7.68,4.44,80.28,5.22,7.74,100.75,3.35,4.66,182.1,10.23,0.0,312.05,0.0,0.0
2018-01-16 04:00:00,7.85,5.22,83.86,5.52,7.91,100.7,3.46,4.91,183.6,8.91,0.0,314.9,0.0,0.0
2018-01-16 05:00:00,8.21,5.99,86.38,5.83,8.26,100.66,3.55,5.21,185.2,8.75,0.0,316.38,0.0,0.0
2018-01-16 06:00:00,8.83,6.96,88.46,6.23,8.92,100.64,3.91,5.96,190.3,13.12,0.0,309.2,0.0,0.0
2018-01-16 07:00:00,9.56,7.88,89.45,6.62,9.63,100.63,4.22,6.68,198.1,15.14,8.65,310.85,2.17,5.75
2018-01-16 08:00:00,10.65,8.81,88.4,7.04,10.93,100.62,4.37,7.01,203.3,12.26,122.35,328.8,22.55,49.92
2018-01-16 09:00:00,11.58,9.49,86.97,7.37,12.0,100.6,4.75,7.14,206.8,13.52,272.55,327.62,51.37,111.53
2018-01-16 10:00:00,12.21,9.86,85.43,7.55,12.82,100.58,5.04,6.7,206.0,15.83,391.0,334.95,69.1,148.12
2018-01-16 11:00:00,12.5,9.97,84.42,7.61,13.27,100.5,5.2,6.42,203.1,16.88,461.3,339.27,80.28,171.62
2018-01-16 12:00:00,12.64,9.78,82.57,7.52,13.56,100.4,5.68,6.92,205.8,16.71,480.33,344.15,49.85,100.05
2018-01-16 13:00:00,12.91,9.51,79.67,7.39,13.91,100.32,5.88,7.16,211.5,16.22,444.02,344.5,93.3,196.57
2018-01-16 14:00:00,13.07,9.61,79.31,7.44,13.77,100.25,5.43,6.7,212.4,15.08,355.15,347.52,72.95,155.23
2018-01-16 15:00:00,13.0,10.05,82.18,7.68,13.33,100.18,4.52,6.08,209.3,17.38,222.1,342.65,44.19,95.18
2018-01-16 16:00:00,12.3,10.15,86.54,7.73,12.26,100.12,3.76,5.98,211.6,14.37,72.95,341.1,14.01,31.35
2018-01-16 17:00:00,10.84,9.45,91.0,7.38,10.32,100.08,3.69,5.9,223.5,12.58,0.0,336.58,0.0,0.0
2018-01-16 18:00:00,10.79,9.15,89.44,7.23,10.31,100.07,3.5,5.34,239.0,16.5,0.0,331.98,0.0,0.0
2018-01-16 19:00:00,10.49,8.66,88.34,7.0,9.56,100.05,3.29,4.79,250.5,14.97,0.0,333.05,0.0,0.0
2018-01-16 20:00:00,10.22,8.2,87.13,6.78,8.76,100.04,3.26,4.5,256.7,4.81,0.0,325.2,0.0,0.0
2018-01-16 21:00:00,10.1,7.9,86.14,6.65,8.3,100.02,3.18,4.31,258.8,1.4,0.0,295.5,0.0,0.0
2018-01-16 22:00:00,10.06,7.7,85.18,6.56,7.97,100.0,3.14,4.19,256.4,0.94,0.0,294.23,0.0,0.0
2018-01-16 23:00:00,10.08,7.54,84.12,6.49,7.71,99.95,3.06,4.02,248.3,0.61,0.0,278.25,0.0,0.0
2018-01-17 00:00:00,9.96,7.41,84.1,6.44,7.52,99.89,3.05,4.01,240.6,0.93,0.0,283.85,0.0,0.0
2018-01-17 01:00:00,9.77,7.3,84.61,6.4,7.58,99.85,3.2,4.24,239.7,0.86,0.0,300.6,0.0,0.0
2018-01-17 02:00:00,9.57,7.29,85.59,6.39,8.03,99.81,3.4,4.63,240.2,0.52,0.0,323.98,0.0,0.0
2018-01-17 03:00:00,9.22,7.21,87.19,6.36,8.0,99.77,3.65,5.04,244.1,0.3,0.0,314.85,0.0,0.0
2018-01-17 04:00:00,8.84,7.03,88.31,6.28,7.46,99.74,3.66,5.0,243.4,0.12,0.0,310.92,0.0,0.0
2018-01-17 05:00:00,8.58,6.87,89.0,6.22,7.06,99.71,3.64,4.93,237.4,0.15,0.0,304.38,0.0,0.0
2018-01-17 06:00:00,8.47,6.8,89.21,6.19,6.92,99.68,3.62,4.88,230.5,0.17,0.0,297.38,0.0,0.0
2018-01-17 07:00:00,8.57,6.84,88.87,6.21,7.47,99.66,3.59,4.89,223.9,0.11,9.6,299.45,3.0,7.95
2018-01-17 08:00:00,11.08,8.63,84.85,7.02,11.72,99.67,3.28,4.97,219.4,0.06,128.2,308.55,41.23,98.25
2018-01-17 09:00:00,13.24,9.13,75.99,7.25,14.17,99.66,4.13,5.13,214.2,0.03,283.08,310.48,91.13,209.68
2018-01-17 10:00:00,14.17,8.43,68.26,6.92,15.7,99.62,4.94,5.79,211.6,0.07,417.88,313.85,139.37,317.38
2018-01-17 11:00:00,14.81,7.91,63.18,6.68,16.72,99.54,5.52,6.39,207.5,0.08,498.6,308.9,162.75,373.02
2018-01-17 12:00:00,15.09,7.8,61.7,6.65,16.98,99.42,6.16,7.17,202.5,0.07,515.45,314.38,191.25,430.4
2018-01-17 13:00:00,15.11,7.95,62.2,6.72,16.71,99.31,6.7,7.88,201.0,0.06,469.52,329.02,125.63,290.45
2018-01-17 14:00:00,14.92,8.22,64.08,6.84,16.01,99.3,7.02,8.37,205.0,0.18,376.02,335.27,95.0,220.48
2018-01-17 15:00:00,14.42,8.62,68.07,7.04,14.83,99.25,7.31,8.86,203.2,0.41,234.73,332.48,56.25,133.65
2018-01-17 16:00:00,13.41,9.23,75.76,7.35,13.14,99.1,7.3,9.52,192.3,0.37,75.22,330.95,17.97,45.22
